"","x"
"8523","ENSG00000166211.7"
"8524","ENSG00000196091.13"
"8525","ENSG00000111666.10"
"8526","ENSG00000139351.14"
"8527","ENSG00000111670.14"
"8528","ENSG00000136048.13"
"8529","ENSG00000257202.1"
"8530","ENSG00000258308.5"
"8531","ENSG00000120860.10"
"8532","ENSG00000075188.8"
"8533","ENSG00000185480.11"
"8534","ENSG00000281344.1"
"8535","ENSG00000179088.14"
"8536","ENSG00000257766.1"
"8537","ENSG00000111696.11"
"8538","ENSG00000166598.14"
"8539","ENSG00000139372.14"
"8540","ENSG00000111727.11"
"8541","ENSG00000257193.1"
"8542","ENSG00000198431.15"
"8543","ENSG00000279176.1"
"8544","ENSG00000136052.9"
"8545","ENSG00000151131.10"
"8546","ENSG00000136010.13"
"8547","ENSG00000136044.11"
"8548","ENSG00000235162.8"
"8549","ENSG00000257642.1"
"8550","ENSG00000074590.13"
"8551","ENSG00000166046.10"
"8552","ENSG00000111785.19"
"8553","ENSG00000151136.14"
"8554","ENSG00000136045.11"
"8555","ENSG00000110851.11"
"8556","ENSG00000174600.13"
"8557","ENSG00000136003.15"
"8558","ENSG00000110876.9"
"8559","ENSG00000257221.3"
"8560","ENSG00000110880.10"
"8561","ENSG00000084112.14"
"8562","ENSG00000274598.1"
"8563","ENSG00000110887.7"
"8564","ENSG00000189046.10"
"8565","ENSG00000256139.2"
"8566","ENSG00000256560.1"
"8567","ENSG00000255655.1"
"8568","ENSG00000151148.13"
"8569","ENSG00000139433.9"
"8570","ENSG00000139437.17"
"8571","ENSG00000277299.1"
"8572","ENSG00000076513.16"
"8573","ENSG00000174456.13"
"8574","ENSG00000277595.1"
"8575","ENSG00000122970.15"
"8576","ENSG00000174437.16"
"8577","ENSG00000196510.12"
"8578","ENSG00000258210.1"
"8579","ENSG00000111229.15"
"8580","ENSG00000111231.8"
"8581","ENSG00000204856.11"
"8582","ENSG00000111237.18"
"8583","ENSG00000278993.1"
"8584","ENSG00000151164.18"
"8585","ENSG00000196850.5"
"8586","ENSG00000186298.11"
"8587","ENSG00000111249.13"
"8588","ENSG00000111252.10"
"8589","ENSG00000204842.14"
"8590","ENSG00000111271.14"
"8591","ENSG00000257767.2"
"8592","ENSG00000111275.12"
"8593","ENSG00000234608.7"
"8594","ENSG00000198270.12"
"8595","ENSG00000089248.6"
"8596","ENSG00000111300.9"
"8597","ENSG00000135148.11"
"8598","ENSG00000173064.12"
"8599","ENSG00000089009.15"
"8600","ENSG00000179295.17"
"8601","ENSG00000089127.12"
"8602","ENSG00000111331.12"
"8603","ENSG00000111335.12"
"8604","ENSG00000135144.7"
"8605","ENSG00000123064.12"
"8606","ENSG00000139405.15"
"8607","ENSG00000186815.12"
"8608","ENSG00000089060.11"
"8609","ENSG00000151176.7"
"8610","ENSG00000249550.6"
"8611","ENSG00000255399.3"
"8612","ENSG00000257517.1"
"8613","ENSG00000283459.1"
"8614","ENSG00000257958.1"
"8615","ENSG00000257407.1"
"8616","ENSG00000258034.1"
"8617","ENSG00000258337.1"
"8618","ENSG00000258346.1"
"8619","ENSG00000196668.3"
"8620","ENSG00000258102.3"
"8621","ENSG00000275898.1"
"8622","ENSG00000111412.5"
"8623","ENSG00000274554.1"
"8624","ENSG00000088992.17"
"8625","ENSG00000089220.4"
"8626","ENSG00000135090.13"
"8627","ENSG00000255618.1"
"8628","ENSG00000257095.1"
"8629","ENSG00000256311.1"
"8630","ENSG00000281196.1"
"8631","ENSG00000183273.6"
"8632","ENSG00000248636.6"
"8633","ENSG00000224982.3"
"8634","ENSG00000111737.11"
"8635","ENSG00000089157.15"
"8636","ENSG00000089159.16"
"8637","ENSG00000089163.4"
"8638","ENSG00000111775.2"
"8639","ENSG00000111780.8"
"8640","ENSG00000170855.3"
"8641","ENSG00000257218.5"
"8642","ENSG00000111786.8"
"8643","ENSG00000088986.10"
"8644","ENSG00000110871.14"
"8645","ENSG00000022840.15"
"8646","ENSG00000167272.10"
"8647","ENSG00000110917.7"
"8648","ENSG00000256364.1"
"8649","ENSG00000157837.15"
"8650","ENSG00000241388.4"
"8651","ENSG00000157895.11"
"8652","ENSG00000135114.12"
"8653","ENSG00000089041.16"
"8654","ENSG00000110931.18"
"8655","ENSG00000089053.12"
"8656","ENSG00000256742.1"
"8657","ENSG00000276045.2"
"8658","ENSG00000188735.12"
"8659","ENSG00000139725.7"
"8660","ENSG00000212694.8"
"8661","ENSG00000158104.11"
"8662","ENSG00000110801.13"
"8663","ENSG00000256950.2"
"8664","ENSG00000158023.9"
"8665","ENSG00000255856.2"
"8666","ENSG00000256546.1"
"8667","ENSG00000175727.13"
"8668","ENSG00000184047.16"
"8669","ENSG00000256861.1"
"8670","ENSG00000139719.9"
"8671","ENSG00000280389.1"
"8672","ENSG00000130779.19"
"8673","ENSG00000257097.1"
"8674","ENSG00000184445.11"
"8675","ENSG00000256249.1"
"8676","ENSG00000182782.7"
"8677","ENSG00000255398.2"
"8678","ENSG00000139726.10"
"8679","ENSG00000139722.6"
"8680","ENSG00000280138.1"
"8681","ENSG00000256028.2"
"8682","ENSG00000182196.13"
"8683","ENSG00000090975.12"
"8684","ENSG00000051825.14"
"8685","ENSG00000130921.7"
"8686","ENSG00000235423.8"
"8687","ENSG00000111328.6"
"8688","ENSG00000256092.2"
"8689","ENSG00000184209.14"
"8690","ENSG00000188026.12"
"8691","ENSG00000278112.1"
"8692","ENSG00000247373.3"
"8693","ENSG00000086598.10"
"8694","ENSG00000111361.12"
"8695","ENSG00000111358.13"
"8696","ENSG00000168778.11"
"8697","ENSG00000185344.13"
"8698","ENSG00000197653.15"
"8699","ENSG00000119242.8"
"8700","ENSG00000270028.1"
"8701","ENSG00000250091.2"
"8702","ENSG00000270048.1"
"8703","ENSG00000269997.1"
"8704","ENSG00000270061.1"
"8705","ENSG00000179195.15"
"8706","ENSG00000178882.14"
"8707","ENSG00000274874.1"
"8708","ENSG00000275389.1"
"8709","ENSG00000256596.1"
"8710","ENSG00000279527.1"
"8711","ENSG00000280444.1"
"8712","ENSG00000073060.15"
"8713","ENSG00000184992.10"
"8714","ENSG00000280117.1"
"8715","ENSG00000280415.1"
"8716","ENSG00000249267.6"
"8717","ENSG00000256342.1"
"8718","ENSG00000214043.7"
"8719","ENSG00000189238.5"
"8720","ENSG00000249873.6"
"8721","ENSG00000249345.6"
"8722","ENSG00000256292.1"
"8723","ENSG00000279475.1"
"8724","ENSG00000139370.11"
"8725","ENSG00000279500.1"
"8726","ENSG00000151948.11"
"8727","ENSG00000249196.6"
"8728","ENSG00000256699.1"
"8729","ENSG00000125207.7"
"8730","ENSG00000132341.11"
"8731","ENSG00000279993.1"
"8732","ENSG00000279388.1"
"8733","ENSG00000256424.1"
"8734","ENSG00000183495.13"
"8735","ENSG00000208892.1"
"8736","ENSG00000184967.6"
"8737","ENSG00000112787.12"
"8738","ENSG00000280287.1"
"8739","ENSG00000279700.1"
"8740","ENSG00000177084.16"
"8741","ENSG00000176894.9"
"8742","ENSG00000256632.3"
"8743","ENSG00000247077.6"
"8744","ENSG00000176915.14"
"8745","ENSG00000278949.1"
"8746","ENSG00000236617.2"
"8747","ENSG00000250790.4"
"8748","ENSG00000196458.10"
"8749","ENSG00000198393.7"
"8750","ENSG00000246394.7"
"8751","ENSG00000198040.10"
"8752","ENSG00000196387.9"
"8753","ENSG00000214029.4"
"8754","ENSG00000256223.5"
"8755","ENSG00000198033.11"
"8756","ENSG00000132958.17"
"8757","ENSG00000196199.13"
"8758","ENSG00000121390.18"
"8759","ENSG00000132950.18"
"8760","ENSG00000121741.16"
"8761","ENSG00000279951.1"
"8762","ENSG00000236076.1"
"8763","ENSG00000279065.1"
"8764","ENSG00000165475.13"
"8765","ENSG00000032742.17"
"8766","ENSG00000150456.10"
"8767","ENSG00000150457.8"
"8768","ENSG00000150459.12"
"8769","ENSG00000165480.15"
"8770","ENSG00000173141.4"
"8771","ENSG00000224429.7"
"8772","ENSG00000180776.15"
"8773","ENSG00000165487.13"
"8774","ENSG00000276476.2"
"8775","ENSG00000229558.2"
"8776","ENSG00000027001.9"
"8777","ENSG00000273167.1"
"8778","ENSG00000182957.15"
"8779","ENSG00000240868.1"
"8780","ENSG00000102699.5"
"8781","ENSG00000132972.18"
"8782","ENSG00000151849.14"
"8783","ENSG00000151846.8"
"8784","ENSG00000238169.1"
"8785","ENSG00000139505.11"
"8786","ENSG00000127870.16"
"8787","ENSG00000132964.11"
"8788","ENSG00000132970.12"
"8789","ENSG00000152484.13"
"8790","ENSG00000230641.1"
"8791","ENSG00000275294.4"
"8792","ENSG00000122026.10"
"8793","ENSG00000207500.1"
"8794","ENSG00000207051.1"
"8795","ENSG00000122034.14"
"8796","ENSG00000122033.14"
"8797","ENSG00000139517.7"
"8798","ENSG00000186184.16"
"8799","ENSG00000247381.3"
"8800","ENSG00000122025.14"
"8801","ENSG00000261485.1"
"8802","ENSG00000152520.13"
"8803","ENSG00000132963.7"
"8804","ENSG00000139508.14"
"8805","ENSG00000179141.9"
"8806","ENSG00000139514.12"
"8807","ENSG00000122042.9"
"8808","ENSG00000266505.1"
"8809","ENSG00000102781.13"
"8810","ENSG00000279149.1"
"8811","ENSG00000236444.4"
"8812","ENSG00000189403.14"
"8813","ENSG00000120694.19"
"8814","ENSG00000073910.20"
"8815","ENSG00000139618.14"
"8816","ENSG00000139597.17"
"8817","ENSG00000212293.1"
"8818","ENSG00000270008.1"
"8819","ENSG00000244754.8"
"8820","ENSG00000281026.1"
"8821","ENSG00000083642.18"
"8822","ENSG00000277151.1"
"8823","ENSG00000226968.1"
"8824","ENSG00000236581.8"
"8825","ENSG00000227911.3"
"8826","ENSG00000230490.2"
"8827","ENSG00000276672.1"
"8828","ENSG00000271850.1"
"8829","ENSG00000225179.1"
"8830","ENSG00000172915.18"
"8831","ENSG00000236036.1"
"8832","ENSG00000242715.7"
"8833","ENSG00000120699.12"
"8834","ENSG00000223685.5"
"8835","ENSG00000120686.11"
"8836","ENSG00000188811.13"
"8837","ENSG00000273507.4"
"8838","ENSG00000183722.7"
"8839","ENSG00000133103.16"
"8840","ENSG00000215483.10"
"8841","ENSG00000150907.7"
"8842","ENSG00000102738.7"
"8843","ENSG00000102743.14"
"8844","ENSG00000120690.15"
"8845","ENSG00000120696.8"
"8846","ENSG00000120662.15"
"8847","ENSG00000172766.18"
"8848","ENSG00000102763.17"
"8849","ENSG00000102780.16"
"8850","ENSG00000179813.6"
"8851","ENSG00000120675.5"
"8852","ENSG00000233821.1"
"8853","ENSG00000151773.12"
"8854","ENSG00000179630.10"
"8855","ENSG00000227258.5"
"8856","ENSG00000230731.2"
"8857","ENSG00000237361.2"
"8858","ENSG00000102804.14"
"8859","ENSG00000265802.2"
"8860","ENSG00000188342.11"
"8861","ENSG00000133112.16"
"8862","ENSG00000253051.1"
"8863","ENSG00000273149.1"
"8864","ENSG00000170919.15"
"8865","ENSG00000174032.16"
"8866","ENSG00000136152.14"
"8867","ENSG00000235366.2"
"8868","ENSG00000123200.16"
"8869","ENSG00000080618.13"
"8870","ENSG00000136167.13"
"8871","ENSG00000240767.3"
"8872","ENSG00000102445.18"
"8873","ENSG00000223336.1"
"8874","ENSG00000139684.13"
"8875","ENSG00000102468.10"
"8876","ENSG00000260388.2"
"8877","ENSG00000136143.14"
"8878","ENSG00000136159.3"
"8879","ENSG00000136156.12"
"8880","ENSG00000139679.15"
"8881","ENSG00000136161.12"
"8882","ENSG00000274929.1"
"8883","ENSG00000102531.16"
"8884","ENSG00000136169.16"
"8885","ENSG00000136147.17"
"8886","ENSG00000136144.11"
"8887","ENSG00000152213.3"
"8888","ENSG00000123179.13"
"8889","ENSG00000102753.9"
"8890","ENSG00000123178.14"
"8891","ENSG00000231607.10"
"8892","ENSG00000204977.9"
"8893","ENSG00000198553.8"
"8894","ENSG00000176124.11"
"8895","ENSG00000274270.1"
"8896","ENSG00000233672.6"
"8897","ENSG00000102786.14"
"8898","ENSG00000236778.7"
"8899","ENSG00000139668.8"
"8900","ENSG00000123191.14"
"8901","ENSG00000253710.2"
"8902","ENSG00000197168.11"
"8903","ENSG00000217576.7"
"8904","ENSG00000136114.15"
"8905","ENSG00000136100.12"
"8906","ENSG00000139675.11"
"8907","ENSG00000273723.1"
"8908","ENSG00000165416.14"
"8909","ENSG00000261517.1"
"8910","ENSG00000234787.7"
"8911","ENSG00000277047.4"
"8912","ENSG00000277448.1"
"8913","ENSG00000139734.17"
"8914","ENSG00000083544.13"
"8915","ENSG00000280165.1"
"8916","ENSG00000197991.11"
"8917","ENSG00000231061.1"
"8918","ENSG00000227674.1"
"8919","ENSG00000184226.14"
"8920","ENSG00000276644.4"
"8921","ENSG00000083535.15"
"8922","ENSG00000102554.13"
"8923","ENSG00000228295.1"
"8924","ENSG00000118922.17"
"8925","ENSG00000136111.12"
"8926","ENSG00000188243.12"
"8927","ENSG00000118939.17"
"8928","ENSG00000261553.5"
"8929","ENSG00000228444.2"
"8930","ENSG00000178734.5"
"8931","ENSG00000178695.5"
"8932","ENSG00000102805.14"
"8933","ENSG00000283208.1"
"8934","ENSG00000005812.10"
"8935","ENSG00000236051.7"
"8936","ENSG00000005810.17"
"8937","ENSG00000136155.16"
"8938","ENSG00000234377.7"
"8939","ENSG00000152193.7"
"8940","ENSG00000139746.15"
"8941","ENSG00000229175.1"
"8942","ENSG00000284196.1"
"8943","ENSG00000229246.1"
"8944","ENSG00000228824.6"
"8945","ENSG00000165300.7"
"8946","ENSG00000261446.2"
"8947","ENSG00000179399.14"
"8948","ENSG00000278177.1"
"8949","ENSG00000183098.10"
"8950","ENSG00000152749.7"
"8951","ENSG00000125257.13"
"8952","ENSG00000247400.3"
"8953","ENSG00000102580.14"
"8954","ENSG00000276809.1"
"8955","ENSG00000102595.19"
"8956","ENSG00000233124.1"
"8957","ENSG00000139793.18"
"8958","ENSG00000125249.6"
"8959","ENSG00000065150.18"
"8960","ENSG00000102572.14"
"8961","ENSG00000224418.1"
"8962","ENSG00000088386.16"
"8963","ENSG00000088387.18"
"8964","ENSG00000134882.15"
"8965","ENSG00000125245.12"
"8966","ENSG00000169508.6"
"8967","ENSG00000125304.8"
"8968","ENSG00000234168.2"
"8969","ENSG00000175198.15"
"8970","ENSG00000224356.5"
"8971","ENSG00000280169.1"
"8972","ENSG00000125247.15"
"8973","ENSG00000233009.1"
"8974","ENSG00000102466.15"
"8975","ENSG00000276012.1"
"8976","ENSG00000134900.11"
"8977","ENSG00000175820.3"
"8978","ENSG00000151287.16"
"8979","ENSG00000134897.13"
"8980","ENSG00000270181.2"
"8981","ENSG00000134899.18"
"8982","ENSG00000278445.1"
"8983","ENSG00000125255.6"
"8984","ENSG00000232307.1"
"8985","ENSG00000280455.1"
"8986","ENSG00000125266.6"
"8987","ENSG00000134884.13"
"8988","ENSG00000230156.2"
"8989","ENSG00000279157.1"
"8990","ENSG00000227248.1"
"8991","ENSG00000139826.5"
"8992","ENSG00000283384.1"
"8993","ENSG00000274331.1"
"8994","ENSG00000275830.1"
"8995","ENSG00000139832.4"
"8996","ENSG00000153487.12"
"8997","ENSG00000255874.2"
"8998","ENSG00000088448.14"
"8999","ENSG00000229152.2"
"9000","ENSG00000277767.1"
"9001","ENSG00000102606.17"
"9002","ENSG00000126216.13"
"9003","ENSG00000277159.1"
"9004","ENSG00000068650.18"
"9005","ENSG00000139842.14"
"9006","ENSG00000185896.10"
"9007","ENSG00000139835.13"
"9008","ENSG00000150403.17"
"9009","ENSG00000276916.1"
"9010","ENSG00000276248.1"
"9011","ENSG00000198176.12"
"9012","ENSG00000233695.2"
"9013","ENSG00000183087.14"
"9014","ENSG00000185989.10"
"9015","ENSG00000283347.1"
"9016","ENSG00000130177.14"
"9017","ENSG00000169062.14"
"9018","ENSG00000257504.1"
"9019","ENSG00000275563.1"
"9020","ENSG00000274827.4"
"9021","ENSG00000187537.13"
"9022","ENSG00000276888.1"
"9023","ENSG00000273639.5"
"9024","ENSG00000259069.1"
"9025","ENSG00000257395.1"
"9026","ENSG00000176294.5"
"9027","ENSG00000182652.2"
"9028","ENSG00000155249.5"
"9029","ENSG00000176253.3"
"9030","ENSG00000176230.5"
"9031","ENSG00000184394.2"
"9032","ENSG00000196832.4"
"9033","ENSG00000136319.11"
"9034","ENSG00000222489.1"
"9035","ENSG00000259001.3"
"9036","ENSG00000129484.13"
"9037","ENSG00000129566.12"
"9038","ENSG00000100823.11"
"9039","ENSG00000198805.11"
"9040","ENSG00000188655.10"
"9041","ENSG00000258573.5"
"9042","ENSG00000258818.3"
"9043","ENSG00000259171.1"
"9044","ENSG00000258810.1"
"9045","ENSG00000129538.13"
"9046","ENSG00000169385.2"
"9047","ENSG00000165792.17"
"9048","ENSG00000258471.1"
"9049","ENSG00000165795.23"
"9050","ENSG00000179636.14"
"9051","ENSG00000255472.1"
"9052","ENSG00000206150.3"
"9053","ENSG00000232070.8"
"9054","ENSG00000169327.5"
"9055","ENSG00000258441.1"
"9056","ENSG00000092199.17"
"9057","ENSG00000092201.9"
"9058","ENSG00000200785.1"
"9059","ENSG00000274475.1"
"9060","ENSG00000092203.13"
"9061","ENSG00000165821.11"
"9062","ENSG00000129562.10"
"9063","ENSG00000100439.10"
"9064","ENSG00000258458.5"
"9065","ENSG00000155463.12"
"9066","ENSG00000155465.18"
"9067","ENSG00000172590.18"
"9068","ENSG00000197324.8"
"9069","ENSG00000139890.9"
"9070","ENSG00000237054.9"
"9071","ENSG00000100462.15"
"9072","ENSG00000092036.18"
"9073","ENSG00000259132.1"
"9074","ENSG00000100804.18"
"9075","ENSG00000279656.1"
"9076","ENSG00000100813.14"
"9077","ENSG00000092068.19"
"9078","ENSG00000215277.8"
"9079","ENSG00000235194.8"
"9080","ENSG00000129473.9"
"9081","ENSG00000166091.19"
"9082","ENSG00000129460.15"
"9083","ENSG00000157306.14"
"9084","ENSG00000259431.5"
"9085","ENSG00000258727.1"
"9086","ENSG00000215256.3"
"9087","ENSG00000157326.18"
"9088","ENSG00000187630.15"
"9089","ENSG00000100897.17"
"9090","ENSG00000259371.2"
"9091","ENSG00000092010.14"
"9092","ENSG00000100911.15"
"9093","ENSG00000259529.1"
"9094","ENSG00000213928.8"
"9095","ENSG00000100918.12"
"9096","ENSG00000100926.14"
"9097","ENSG00000254692.1"
"9098","ENSG00000278784.1"
"9099","ENSG00000139908.14"
"9100","ENSG00000254505.9"
"9101","ENSG00000260669.2"
"9102","ENSG00000100938.17"
"9103","ENSG00000092330.15"
"9104","ENSG00000100949.14"
"9105","ENSG00000136305.11"
"9106","ENSG00000100441.9"
"9107","ENSG00000100445.17"
"9108","ENSG00000100448.3"
"9109","ENSG00000258657.5"
"9110","ENSG00000100450.12"
"9111","ENSG00000257842.5"
"9112","ENSG00000257126.5"
"9113","ENSG00000258028.1"
"9114","ENSG00000257904.1"
"9115","ENSG00000248975.2"
"9116","ENSG00000092108.20"
"9117","ENSG00000258525.1"
"9118","ENSG00000196792.11"
"9119","ENSG00000100478.14"
"9120","ENSG00000092148.12"
"9121","ENSG00000199291.1"
"9122","ENSG00000129493.14"
"9123","ENSG00000203546.7"
"9124","ENSG00000151413.16"
"9125","ENSG00000258655.2"
"9126","ENSG00000100852.12"
"9127","ENSG00000129521.13"
"9128","ENSG00000165389.6"
"9129","ENSG00000129518.8"
"9130","ENSG00000206588.1"
"9131","ENSG00000129515.18"
"9132","ENSG00000258738.1"
"9133","ENSG00000100883.11"
"9134","ENSG00000151327.12"
"9135","ENSG00000092020.10"
"9136","ENSG00000258790.1"
"9137","ENSG00000258860.1"
"9138","ENSG00000100906.10"
"9139","ENSG00000174373.16"
"9140","ENSG00000100916.13"
"9141","ENSG00000283098.1"
"9142","ENSG00000151338.18"
"9143","ENSG00000259048.1"
"9144","ENSG00000176435.6"
"9145","ENSG00000259070.5"
"9146","ENSG00000100934.14"
"9147","ENSG00000182400.14"
"9148","ENSG00000150527.17"
"9149","ENSG00000165355.7"
"9150","ENSG00000258418.1"
"9151","ENSG00000179476.7"
"9152","ENSG00000179454.13"
"9153","ENSG00000198718.12"
"9154","ENSG00000187790.10"
"9155","ENSG00000213741.9"
"9156","ENSG00000165502.6"
"9157","ENSG00000258377.1"
"9158","ENSG00000165506.14"
"9159","ENSG00000100479.12"
"9160","ENSG00000197776.7"
"9161","ENSG00000165525.17"
"9162","ENSG00000278771.1"
"9163","ENSG00000274012.1"
"9164","ENSG00000165527.6"
"9165","ENSG00000087299.11"
"9166","ENSG00000125375.14"
"9167","ENSG00000259071.1"
"9168","ENSG00000100490.9"
"9169","ENSG00000258857.1"
"9170","ENSG00000012983.11"
"9171","ENSG00000198513.11"
"9172","ENSG00000151748.14"
"9173","ENSG00000269906.1"
"9174","ENSG00000100503.23"
"9175","ENSG00000270062.1"
"9176","ENSG00000100504.16"
"9177","ENSG00000139921.12"
"9178","ENSG00000258479.5"
"9179","ENSG00000258535.1"
"9180","ENSG00000186469.8"
"9181","ENSG00000087302.8"
"9182","ENSG00000087303.17"
"9183","ENSG00000258694.1"
"9184","ENSG00000168229.3"
"9185","ENSG00000125384.6"
"9186","ENSG00000100519.11"
"9187","ENSG00000198252.11"
"9188","ENSG00000100522.8"
"9189","ENSG00000259049.1"
"9190","ENSG00000100523.14"
"9191","ENSG00000100526.19"
"9192","ENSG00000258753.1"
"9193","ENSG00000197045.12"
"9194","ENSG00000100532.11"
"9195","ENSG00000020577.13"
"9196","ENSG00000131979.18"
"9197","ENSG00000180008.8"
"9198","ENSG00000168175.14"
"9199","ENSG00000131981.15"
"9200","ENSG00000178974.9"
"9201","ENSG00000126775.8"
"9202","ENSG00000200742.1"
"9203","ENSG00000258791.7"
"9204","ENSG00000259868.2"
"9205","ENSG00000277763.1"
"9206","ENSG00000139946.9"
"9207","ENSG00000259483.1"
"9208","ENSG00000259719.5"
"9209","ENSG00000070269.13"
"9210","ENSG00000258803.1"
"9211","ENSG00000259133.5"
"9212","ENSG00000258703.1"
"9213","ENSG00000139977.13"
"9214","ENSG00000100557.9"
"9215","ENSG00000139971.15"
"9216","ENSG00000131966.13"
"9217","ENSG00000100567.12"
"9218","ENSG00000257621.7"
"9219","ENSG00000032219.18"
"9220","ENSG00000100575.13"
"9221","ENSG00000100592.15"
"9222","ENSG00000181619.11"
"9223","ENSG00000126790.11"
"9224","ENSG00000258782.3"
"9225","ENSG00000050130.17"
"9226","ENSG00000151838.11"
"9227","ENSG00000139970.16"
"9228","ENSG00000131951.10"
"9229","ENSG00000258553.5"
"9230","ENSG00000126773.12"
"9231","ENSG00000254718.6"
"9232","ENSG00000100614.17"
"9233","ENSG00000020426.10"
"9234","ENSG00000258892.1"
"9235","ENSG00000126814.6"
"9236","ENSG00000139974.15"
"9237","ENSG00000027075.14"
"9238","ENSG00000258989.1"
"9239","ENSG00000250548.6"
"9240","ENSG00000259093.1"
"9241","ENSG00000126785.12"
"9242","ENSG00000154001.13"
"9243","ENSG00000140006.11"
"9244","ENSG00000054654.16"
"9245","ENSG00000140009.18"
"9246","ENSG00000100714.15"
"9247","ENSG00000179841.8"
"9248","ENSG00000125954.12"
"9249","ENSG00000176153.11"
"9250","ENSG00000139998.14"
"9251","ENSG00000257365.7"
"9252","ENSG00000125952.18"
"9253","ENSG00000259118.5"
"9254","ENSG00000255002.1"
"9255","ENSG00000258760.1"
"9256","ENSG00000033170.16"
"9257","ENSG00000276116.2"
"9258","ENSG00000258847.1"
"9259","ENSG00000196553.15"
"9260","ENSG00000072415.8"
"9261","ENSG00000100554.11"
"9262","ENSG00000134001.12"
"9263","ENSG00000100558.8"
"9264","ENSG00000081181.7"
"9265","ENSG00000100568.10"
"9266","ENSG00000258466.5"
"9267","ENSG00000072042.12"
"9268","ENSG00000072121.15"
"9269","ENSG00000182185.18"
"9270","ENSG00000185650.9"
"9271","ENSG00000072110.13"
"9272","ENSG00000081177.18"
"9273","ENSG00000100632.10"
"9274","ENSG00000029364.11"
"9275","ENSG00000100647.7"
"9276","ENSG00000273797.1"
"9277","ENSG00000100650.15"
"9278","ENSG00000198732.10"
"9279","ENSG00000100678.18"
"9280","ENSG00000258422.5"
"9281","ENSG00000259033.1"
"9282","ENSG00000133983.14"
"9283","ENSG00000258644.5"
"9284","ENSG00000213463.4"
"9285","ENSG00000139985.6"
"9286","ENSG00000245466.1"
"9287","ENSG00000133985.2"
"9288","ENSG00000100731.15"
